"","date","detected_language","topic","n"
"715",2021-06-12,"en","climate_lockdown",10
"716",2021-06-12,"en","ulez",2
"717",2021-06-12,"fr","climate_lockdown",1
"718",2021-06-12,"it","insect",3
"719",2021-06-13,"de","climate_lockdown",8
"720",2021-06-13,"de","ulez",23
"721",2021-06-13,"en","climate_lockdown",4
"722",2021-06-13,"it","climate_lockdown",3
"723",2021-06-14,"de","climate_lockdown",4
"724",2021-06-14,"de","ulez",1
"725",2021-06-14,"en","climate_lockdown",3
"726",2021-06-14,"en","ulez",1
"727",2021-06-14,"it","climate_lockdown",1
"728",2021-06-14,"it","insect",3
"729",2021-06-15,"de","climate_lockdown",8
"730",2021-06-15,"en","climate_lockdown",3
"731",2021-06-15,"en","insect",1
"732",2021-06-15,"fr","climate_lockdown",3
"733",2021-06-15,"fr","ulez",3
"734",2021-06-15,"it","climate_lockdown",1
"735",2021-06-15,"it","insect",1
"736",2021-06-16,"de","climate_lockdown",7
"737",2021-06-16,"en","ulez",1
"738",2021-06-16,"fr","ulez",1
"739",2021-06-17,"de","climate_lockdown",12
"740",2021-06-17,"en","climate_lockdown",4
"741",2021-06-18,"de","climate_lockdown",3
"742",2021-06-18,"de","insect",1
"743",2021-06-18,"de","ulez",1
"744",2021-06-18,"en","climate_lockdown",6
"745",2021-06-18,"en","ulez",1
"746",2021-06-18,"fr","climate_lockdown",1
"747",2021-06-18,"fr","ulez",1
"748",2021-06-19,"de","climate_lockdown",3
"749",2021-06-19,"fr","ulez",2
"750",2021-06-20,"de","climate_lockdown",4
"751",2021-06-20,"en","climate_lockdown",2
"752",2021-06-20,"en","insect",1
"753",2021-06-20,"fr","climate_lockdown",1
"754",2021-06-20,"fr","ulez",2
"755",2021-06-20,"it","ulez",1
"756",2021-06-21,"de","climate_lockdown",5
"757",2021-06-22,"de","climate_lockdown",4
"758",2021-06-22,"de","ulez",1
"759",2021-06-22,"en","climate_lockdown",1
"760",2021-06-23,"de","climate_lockdown",1
"761",2021-06-23,"en","climate_lockdown",6
"762",2021-06-23,"en","ulez",1
"763",2021-06-23,"it","ulez",1
"764",2021-06-24,"de","climate_lockdown",7
"765",2021-06-24,"en","climate_lockdown",1
"766",2021-06-24,"en","insect",2
"767",2021-06-24,"fr","climate_lockdown",5
"768",2021-06-25,"de","climate_lockdown",8
"769",2021-06-26,"de","climate_lockdown",4
"770",2021-06-27,"de","climate_lockdown",9
"771",2021-06-27,"it","insect",1
"772",2021-06-27,"nl","climate_lockdown",1
"773",2021-06-28,"de","climate_lockdown",4
"774",2021-06-28,"de","insect",2
"775",2021-06-28,"en","climate_lockdown",3
"776",2021-06-28,"fr","climate_lockdown",1
"777",2021-06-28,"fr","ulez",1
"778",2021-06-28,"nl","climate_lockdown",1
"779",2021-06-29,"de","climate_lockdown",1
"780",2021-06-29,"en","climate_lockdown",1
"781",2021-06-29,"en","insect",1
"782",2021-06-29,"it","climate_lockdown",1
"783",2021-06-29,"nl","climate_lockdown",2
"784",2021-06-30,"de","climate_lockdown",12
"785",2021-06-30,"de","insect",2
"786",2021-06-30,"it","insect",2
"787",2021-07-01,"de","climate_lockdown",2
"788",2021-07-01,"en","climate_lockdown",1
"789",2021-07-01,"it","climate_lockdown",3
"790",2021-07-01,"it","insect",1
"791",2021-07-02,"de","climate_lockdown",17
"792",2021-07-02,"en","insect",1
"793",2021-07-02,"en","ulez",1
"794",2021-07-02,"fr","ulez",2
"795",2021-07-03,"de","climate_lockdown",13
"796",2021-07-03,"en","climate_lockdown",1
"797",2021-07-03,"it","climate_lockdown",1
"798",2021-07-04,"de","climate_lockdown",9
"799",2021-07-04,"de","ulez",1
"800",2021-07-04,"en","climate_lockdown",1
"801",2021-07-04,"en","ulez",1
"802",2021-07-04,"it","climate_lockdown",2
"803",2021-07-05,"de","climate_lockdown",5
"804",2021-07-05,"en","climate_lockdown",1
"805",2021-07-05,"fr","ulez",1
"806",2021-07-05,"it","climate_lockdown",2
"807",2021-07-05,"it","insect",1
"808",2021-07-06,"de","climate_lockdown",6
"809",2021-07-06,"en","climate_lockdown",5
"810",2021-07-07,"de","climate_lockdown",4
"811",2021-07-07,"en","climate_lockdown",3
"812",2021-07-07,"en","insect",1
"813",2021-07-07,"it","insect",2
"814",2021-07-08,"de","climate_lockdown",2
"815",2021-07-08,"de","insect",1
"816",2021-07-08,"en","ulez",1
"817",2021-07-09,"de","ulez",8
"818",2021-07-09,"en","climate_lockdown",1
"819",2021-07-09,"en","ulez",1
"820",2021-07-09,"it","insect",1
"821",2021-07-10,"en","climate_lockdown",1
"822",2021-07-11,"en","insect",2
"823",2021-07-12,"de","climate_lockdown",12
"824",2021-07-12,"de","ulez",1
"825",2021-07-12,"en","ulez",5
"826",2021-07-12,"it","insect",1
"827",2021-07-13,"de","climate_lockdown",3
"828",2021-07-13,"de","ulez",6
"829",2021-07-13,"en","ulez",6
"830",2021-07-13,"fr","insect",1
"831",2021-07-14,"de","climate_lockdown",3
"832",2021-07-14,"de","ulez",1
"833",2021-07-15,"de","climate_lockdown",6
"834",2021-07-15,"en","ulez",1
"835",2021-07-15,"it","insect",1
"836",2021-07-15,"nl","climate_lockdown",1
"837",2021-07-16,"de","climate_lockdown",8
"838",2021-07-16,"de","ulez",1
"839",2021-07-16,"en","ulez",2
"840",2021-07-16,"it","climate_lockdown",1
"841",2021-07-16,"it","ulez",1
"842",2021-07-17,"de","climate_lockdown",3
"843",2021-07-17,"de","ulez",1
"844",2021-07-17,"en","climate_lockdown",1
"845",2021-07-17,"fr","ulez",3
"846",2021-07-18,"de","climate_lockdown",12
"847",2021-07-18,"de","insect",1
"848",2021-07-18,"fr","climate_lockdown",2
"849",2021-07-18,"it","climate_lockdown",1
"850",2021-07-18,"it","insect",1
"851",2021-07-18,"nl","climate_lockdown",2
"852",2021-07-19,"en","ulez",2
"853",2021-07-19,"it","climate_lockdown",2
"854",2021-07-19,"it","ulez",1
"855",2021-07-20,"de","climate_lockdown",6
"856",2021-07-20,"de","insect",1
"857",2021-07-20,"de","ulez",1
"858",2021-07-20,"en","climate_lockdown",1
"859",2021-07-20,"en","insect",2
"860",2021-07-20,"en","ulez",4
"861",2021-07-20,"it","climate_lockdown",3
"862",2021-07-21,"de","climate_lockdown",1
"863",2021-07-21,"en","insect",1
"864",2021-07-21,"fr","climate_lockdown",1
"865",2021-07-23,"de","climate_lockdown",4
"866",2021-07-23,"de","insect",4
"867",2021-07-23,"de","ulez",1
"868",2021-07-23,"en","insect",1
"869",2021-07-23,"it","climate_lockdown",1
"870",2021-07-23,"it","insect",4
"871",2021-07-24,"de","ulez",1
"872",2021-07-24,"en","climate_lockdown",1
"873",2021-07-25,"de","insect",1
"874",2021-07-26,"it","climate_lockdown",6
"875",2021-07-26,"it","ulez",1
"876",2021-07-27,"de","climate_lockdown",3
"877",2021-07-27,"de","insect",1
"878",2021-07-27,"en","ulez",1
"879",2021-07-27,"it","ulez",5
"880",2021-07-28,"de","climate_lockdown",1
"881",2021-07-28,"en","climate_lockdown",1
"882",2021-07-28,"en","ulez",3
"883",2021-07-28,"it","climate_lockdown",1
"884",2021-07-28,"it","insect",1
"885",2021-07-28,"it","ulez",1
"886",2021-07-29,"en","ulez",2
"887",2021-07-29,"it","ulez",6
"888",2021-07-30,"de","climate_lockdown",3
"889",2021-07-30,"de","ulez",2
"890",2021-07-30,"en","insect",2
"891",2021-07-30,"en","ulez",1
"892",2021-07-30,"fr","climate_lockdown",2
"893",2021-07-31,"de","climate_lockdown",1
"894",2021-07-31,"en","climate_lockdown",2
"895",2021-07-31,"it","insect",2
"896",2021-08-01,"en","insect",1
"897",2021-08-01,"en","ulez",1
"898",2021-08-01,"fr","ulez",2
"899",2021-08-02,"en","climate_lockdown",3
"900",2021-08-02,"en","ulez",2
"901",2021-08-02,"it","ulez",2
"902",2021-08-03,"de","insect",1
"903",2021-08-03,"en","insect",2
"904",2021-08-03,"it","ulez",4
"905",2021-08-04,"de","climate_lockdown",6
"906",2021-08-04,"de","insect",1
"907",2021-08-04,"en","insect",1
"908",2021-08-04,"fr","insect",3
"909",2021-08-05,"de","insect",5
"910",2021-08-06,"de","climate_lockdown",1
"911",2021-08-06,"de","insect",1
"912",2021-08-06,"it","ulez",1
"913",2021-08-07,"de","insect",1
"914",2021-08-07,"en","climate_lockdown",2
"915",2021-08-07,"en","insect",2
"916",2021-08-07,"en","ulez",2
"917",2021-08-07,"it","ulez",1
"918",2021-08-08,"en","insect",1
"919",2021-08-08,"it","ulez",1
"920",2021-08-09,"de","climate_lockdown",14
"921",2021-08-09,"en","climate_lockdown",2
"922",2021-08-09,"en","insect",1
"923",2021-08-09,"en","ulez",1
"924",2021-08-10,"en","climate_lockdown",1
"925",2021-08-10,"en","insect",1
"926",2021-08-11,"de","climate_lockdown",2
"927",2021-08-11,"de","insect",1
"928",2021-08-11,"de","ulez",10
"929",2021-08-11,"fr","climate_lockdown",1
"930",2021-08-12,"de","ulez",6
"931",2021-08-12,"en","climate_lockdown",1
"932",2021-08-13,"de","climate_lockdown",2
"933",2021-08-13,"de","ulez",1
"934",2021-08-13,"en","climate_lockdown",1
"935",2021-08-13,"en","ulez",1
"936",2021-08-13,"it","ulez",1
"937",2021-08-14,"de","climate_lockdown",1
"938",2021-08-14,"de","ulez",1
"939",2021-08-14,"en","fifteen_minutes",1
"940",2021-08-14,"en","ulez",6
"941",2021-08-15,"de","climate_lockdown",2
"942",2021-08-15,"en","insect",1
"943",2021-08-15,"it","insect",1
"944",2021-08-15,"nl","climate_lockdown",1
"945",2021-08-16,"de","climate_lockdown",4
"946",2021-08-16,"de","ulez",1
"947",2021-08-17,"de","climate_lockdown",1
"948",2021-08-17,"de","ulez",4
"949",2021-08-18,"de","climate_lockdown",1
"950",2021-08-18,"de","insect",1
"951",2021-08-18,"en","ulez",1
"952",2021-08-19,"de","ulez",1
"953",2021-08-19,"en","climate_lockdown",1
"954",2021-08-19,"en","insect",2
"955",2021-08-19,"en","ulez",1
"956",2021-08-19,"nl","climate_lockdown",1
"957",2021-08-20,"de","climate_lockdown",6
"958",2021-08-20,"de","ulez",1
"959",2021-08-20,"en","ulez",1
"960",2021-08-21,"de","climate_lockdown",5
"961",2021-08-21,"en","insect",1
"962",2021-08-21,"en","ulez",1
"963",2021-08-21,"fr","insect",2
"964",2021-08-22,"de","climate_lockdown",3
"965",2021-08-23,"de","climate_lockdown",3
"966",2021-08-23,"en","climate_lockdown",1
"967",2021-08-23,"it","insect",1
"968",2021-08-24,"de","climate_lockdown",2
"969",2021-08-25,"fr","insect",1
"970",2021-08-25,"it","insect",4
"971",2021-08-26,"de","ulez",2
"972",2021-08-27,"de","ulez",2
"973",2021-08-27,"en","ulez",3
"974",2021-08-28,"de","ulez",5
"975",2021-08-28,"en","ulez",1
"976",2021-08-28,"fr","ulez",4
"977",2021-08-29,"de","climate_lockdown",3
"978",2021-08-29,"de","insect",1
"979",2021-08-29,"en","ulez",2
"980",2021-08-29,"it","ulez",1
"981",2021-08-30,"de","climate_lockdown",2
"982",2021-08-30,"en","ulez",1
"983",2021-08-31,"en","climate_lockdown",2
"984",2021-08-31,"en","insect",2
"985",2021-08-31,"en","ulez",5
"986",2021-08-31,"it","insect",1
"987",2021-09-01,"de","climate_lockdown",13
"988",2021-09-01,"de","insect",1
"989",2021-09-01,"de","ulez",1
"990",2021-09-01,"en","insect",2
"991",2021-09-01,"en","ulez",1
"992",2021-09-01,"it","insect",1
"993",2021-09-02,"de","insect",1
"994",2021-09-02,"en","insect",1
"995",2021-09-02,"en","ulez",1
"996",2021-09-02,"nl","insect",1
"997",2021-09-03,"de","climate_lockdown",1
"998",2021-09-03,"de","insect",4
"999",2021-09-03,"de","ulez",1
"1000",2021-09-03,"en","ulez",2
"1001",2021-09-03,"fr","climate_lockdown",1
"1002",2021-09-04,"de","climate_lockdown",2
"1003",2021-09-04,"de","insect",2
"1004",2021-09-04,"de","ulez",1
"1005",2021-09-04,"en","insect",1
"1006",2021-09-04,"it","insect",2
"1007",2021-09-05,"en","ulez",1
"1008",2021-09-06,"en","ulez",1
"1009",2021-09-06,"nl","climate_lockdown",5
"1010",2021-09-07,"de","ulez",2
"1011",2021-09-07,"en","climate_lockdown",1
"1012",2021-09-07,"en","ulez",4
"1013",2021-09-07,"it","ulez",1
"1014",2021-09-07,"nl","ulez",3
"1015",2021-09-08,"de","climate_lockdown",1
"1016",2021-09-08,"en","climate_lockdown",3
"1017",2021-09-08,"en","insect",1
"1018",2021-09-08,"it","insect",3
"1019",2021-09-08,"it","ulez",1
"1020",2021-09-08,"nl","climate_lockdown",1
"1021",2021-09-08,"nl","ulez",1
"1022",2021-09-09,"en","ulez",2
"1023",2021-09-09,"it","insect",1
"1024",2021-09-09,"it","ulez",1
"1025",2021-09-10,"fr","insect",2
"1026",2021-09-10,"it","ulez",2
"1027",2021-09-11,"de","climate_lockdown",1
"1028",2021-09-11,"de","ulez",1
"1029",2021-09-11,"nl","climate_lockdown",1
"1030",2021-09-11,"nl","ulez",1
"1031",2021-09-12,"de","ulez",1
"1032",2021-09-12,"en","insect",1
"1033",2021-09-12,"it","insect",2
"1034",2021-09-12,"nl","climate_lockdown",1
"1035",2021-09-12,"nl","ulez",1
"1036",2021-09-13,"de","climate_lockdown",8
"1037",2021-09-13,"de","insect",1
"1038",2021-09-13,"it","ulez",1
"1039",2021-09-14,"de","climate_lockdown",11
"1040",2021-09-14,"en","climate_lockdown",2
"1041",2021-09-14,"en","insect",1
"1042",2021-09-14,"en","ulez",3
"1043",2021-09-15,"de","climate_lockdown",7
"1044",2021-09-15,"de","ulez",4
"1045",2021-09-15,"en","insect",1
"1046",2021-09-15,"en","ulez",1
"1047",2021-09-15,"it","climate_lockdown",1
"1048",2021-09-16,"de","climate_lockdown",16
"1049",2021-09-16,"de","insect",1
"1050",2021-09-16,"de","ulez",1
"1051",2021-09-16,"en","climate_lockdown",1
"1052",2021-09-16,"it","climate_lockdown",1
"1053",2021-09-16,"it","insect",2
"1054",2021-09-16,"nl","climate_lockdown",2
"1055",2021-09-17,"de","climate_lockdown",4
"1056",2021-09-17,"de","ulez",1
"1057",2021-09-17,"en","climate_lockdown",1
"1058",2021-09-17,"en","ulez",1
"1059",2021-09-17,"it","climate_lockdown",3
"1060",2021-09-17,"nl","climate_lockdown",2
"1061",2021-09-18,"de","climate_lockdown",4
"1062",2021-09-18,"en","climate_lockdown",1
"1063",2021-09-18,"it","climate_lockdown",1
"1064",2021-09-18,"nl","climate_lockdown",2
"1065",2021-09-19,"de","insect",1
"1066",2021-09-19,"de","ulez",1
"1067",2021-09-19,"en","climate_lockdown",1
"1068",2021-09-19,"en","ulez",1
"1069",2021-09-19,"it","climate_lockdown",4
"1070",2021-09-19,"nl","climate_lockdown",1
"1071",2021-09-20,"de","climate_lockdown",2
"1072",2021-09-20,"en","ulez",1
"1073",2021-09-20,"it","climate_lockdown",3
"1074",2021-09-20,"nl","climate_lockdown",1
"1075",2021-09-20,"nl","ulez",1
"1076",2021-09-21,"de","climate_lockdown",1
"1077",2021-09-21,"en","climate_lockdown",2
"1078",2021-09-21,"en","insect",2
"1079",2021-09-21,"nl","climate_lockdown",1
"1080",2021-09-22,"de","climate_lockdown",9
"1081",2021-09-22,"de","insect",1
"1082",2021-09-22,"de","ulez",2
"1083",2021-09-22,"en","insect",2
"1084",2021-09-22,"fr","climate_lockdown",3
"1085",2021-09-23,"de","climate_lockdown",2
"1086",2021-09-23,"en","insect",1
"1087",2021-09-23,"fr","climate_lockdown",1
"1088",2021-09-23,"nl","ulez",1
"1089",2021-09-24,"en","insect",1
"1090",2021-09-24,"it","insect",1
"1091",2021-09-25,"de","climate_lockdown",12
"1092",2021-09-25,"en","climate_lockdown",1
"1093",2021-09-25,"en","insect",10
"1094",2021-09-25,"fr","insect",1
"1095",2021-09-25,"it","insect",1
"1096",2021-09-25,"nl","ulez",1
"1097",2021-09-26,"de","insect",1
"1098",2021-09-26,"en","insect",1
"1099",2021-09-26,"en","ulez",1
"1100",2021-09-26,"nl","ulez",1
"1101",2021-09-27,"de","climate_lockdown",3
"1102",2021-09-27,"en","climate_lockdown",1
"1103",2021-09-27,"fr","climate_lockdown",1
"1104",2021-09-27,"it","climate_lockdown",1
"1105",2021-09-28,"de","climate_lockdown",6
"1106",2021-09-28,"en","climate_lockdown",1
"1107",2021-09-28,"en","insect",2
"1108",2021-09-28,"en","ulez",1
"1109",2021-09-29,"de","ulez",1
"1110",2021-09-29,"en","climate_lockdown",2
"1111",2021-09-29,"en","insect",1
"1112",2021-09-30,"de","ulez",1
"1113",2021-09-30,"en","climate_lockdown",2
"1114",2021-09-30,"en","ulez",1
"1115",2021-09-30,"nl","ulez",1
"1116",2021-10-01,"de","insect",1
"1117",2021-10-01,"en","insect",1
"1118",2021-10-01,"en","ulez",2
"1119",2021-10-01,"it","climate_lockdown",3
"1120",2021-10-02,"de","ulez",1
"1121",2021-10-02,"en","insect",2
"1122",2021-10-02,"en","ulez",4
"1123",2021-10-02,"it","insect",1
"1124",2021-10-03,"it","insect",1
"1125",2021-10-03,"it","ulez",1
"1126",2021-10-04,"fr","ulez",3
"1127",2021-10-05,"de","ulez",4
"1128",2021-10-05,"en","climate_lockdown",1
"1129",2021-10-05,"en","ulez",4
"1130",2021-10-06,"de","insect",1
"1131",2021-10-06,"en","ulez",7
"1132",2021-10-07,"de","ulez",4
"1133",2021-10-07,"en","insect",6
"1134",2021-10-07,"en","ulez",2
"1135",2021-10-07,"fr","ulez",2
"1136",2021-10-08,"en","insect",1
"1137",2021-10-09,"de","climate_lockdown",1
"1138",2021-10-09,"de","ulez",1
"1139",2021-10-09,"en","insect",1
"1140",2021-10-09,"en","ulez",1
"1141",2021-10-09,"it","climate_lockdown",6
"1142",2021-10-09,"it","insect",1
"1143",2021-10-10,"en","insect",1
"1144",2021-10-10,"it","climate_lockdown",1
"1145",2021-10-10,"it","ulez",11
"1146",2021-10-11,"de","climate_lockdown",1
"1147",2021-10-11,"de","ulez",9
"1148",2021-10-11,"en","ulez",1
"1149",2021-10-11,"fr","ulez",1
"1150",2021-10-11,"it","insect",1
"1151",2021-10-11,"it","ulez",18
"1152",2021-10-11,"nl","climate_lockdown",2
"1153",2021-10-12,"de","climate_lockdown",1
"1154",2021-10-12,"de","insect",1
"1155",2021-10-12,"en","climate_lockdown",1
"1156",2021-10-12,"en","insect",1
"1157",2021-10-12,"en","ulez",1
"1158",2021-10-12,"it","ulez",12
"1159",2021-10-12,"nl","climate_lockdown",1
"1160",2021-10-13,"de","insect",3
"1161",2021-10-13,"de","ulez",1
"1162",2021-10-13,"en","insect",1
"1163",2021-10-13,"en","ulez",2
"1164",2021-10-13,"it","ulez",1
"1165",2021-10-13,"nl","climate_lockdown",3
"1166",2021-10-13,"nl","ulez",1
"1167",2021-10-14,"de","climate_lockdown",1
"1168",2021-10-14,"en","insect",2
"1169",2021-10-14,"en","ulez",1
"1170",2021-10-14,"fr","climate_lockdown",5
"1171",2021-10-14,"fr","insect",1
"1172",2021-10-14,"it","insect",1
"1173",2021-10-14,"it","ulez",2
"1174",2021-10-15,"de","ulez",1
"1175",2021-10-15,"en","insect",3
"1176",2021-10-15,"en","ulez",2
"1177",2021-10-15,"fr","climate_lockdown",5
"1178",2021-10-15,"fr","ulez",16
"1179",2021-10-15,"it","insect",1
"1180",2021-10-15,"it","ulez",38
"1181",2021-10-16,"de","insect",1
"1182",2021-10-16,"de","ulez",2
"1183",2021-10-16,"en","insect",3
"1184",2021-10-16,"en","ulez",2
"1185",2021-10-16,"fr","climate_lockdown",3
"1186",2021-10-16,"fr","ulez",2
"1187",2021-10-16,"it","ulez",69
"1188",2021-10-16,"nl","ulez",1
"1189",2021-10-17,"en","insect",2
"1190",2021-10-17,"en","ulez",1
"1191",2021-10-17,"fr","climate_lockdown",1
"1192",2021-10-17,"fr","ulez",1
"1193",2021-10-17,"it","insect",2
"1194",2021-10-17,"it","ulez",21
"1195",2021-10-18,"de","climate_lockdown",7
"1196",2021-10-18,"en","climate_lockdown",1
"1197",2021-10-18,"en","insect",1
"1198",2021-10-18,"en","ulez",1
"1199",2021-10-18,"fr","climate_lockdown",5
"1200",2021-10-18,"fr","insect",1
"1201",2021-10-18,"it","ulez",29
"1202",2021-10-18,"nl","climate_lockdown",1
"1203",2021-10-19,"de","climate_lockdown",5
"1204",2021-10-19,"de","insect",2
"1205",2021-10-19,"de","ulez",1
"1206",2021-10-19,"en","insect",1
"1207",2021-10-19,"en","ulez",1
"1208",2021-10-19,"it","ulez",10
"1209",2021-10-19,"nl","climate_lockdown",1
"1210",2021-10-20,"de","climate_lockdown",1
"1211",2021-10-20,"en","insect",3
"1212",2021-10-20,"it","ulez",4
"1213",2021-10-21,"en","insect",1
"1214",2021-10-21,"en","ulez",1
"1215",2021-10-21,"fr","insect",1
"1216",2021-10-21,"it","ulez",2
"1217",2021-10-22,"de","climate_lockdown",1
"1218",2021-10-22,"en","climate_lockdown",1
"1219",2021-10-22,"en","insect",1
"1220",2021-10-22,"en","ulez",3
"1221",2021-10-22,"it","ulez",1
"1222",2021-10-23,"de","insect",5
"1223",2021-10-23,"de","ulez",1
"1224",2021-10-23,"en","insect",33
"1225",2021-10-24,"de","insect",6
"1226",2021-10-24,"en","insect",14
"1227",2021-10-24,"en","ulez",1
"1228",2021-10-24,"it","insect",5
"1229",2021-10-25,"de","climate_lockdown",2
"1230",2021-10-25,"en","insect",7
"1231",2021-10-25,"en","ulez",2
"1232",2021-10-25,"it","ulez",22
"1233",2021-10-26,"de","climate_lockdown",2
"1234",2021-10-26,"en","insect",8
"1235",2021-10-26,"it","insect",1
"1236",2021-10-26,"it","ulez",1
"1237",2021-10-27,"de","climate_lockdown",8
"1238",2021-10-27,"de","ulez",2
"1239",2021-10-27,"en","climate_lockdown",1
"1240",2021-10-27,"en","insect",1
"1241",2021-10-27,"en","ulez",1
"1242",2021-10-27,"it","ulez",7
"1243",2021-10-27,"nl","climate_lockdown",2
"1244",2021-10-28,"de","climate_lockdown",2
"1245",2021-10-28,"en","ulez",1
"1246",2021-10-28,"it","ulez",1
"1247",2021-10-28,"nl","climate_lockdown",3
"1248",2021-10-28,"nl","ulez",2
"1249",2021-10-29,"en","insect",1
"1250",2021-10-29,"nl","ulez",1
"1251",2021-10-30,"en","climate_lockdown",1
"1252",2021-10-30,"en","insect",4
"1253",2021-10-30,"en","ulez",2
"1254",2021-10-30,"it","insect",2
"1255",2021-10-30,"it","ulez",1
"1256",2021-10-31,"de","climate_lockdown",1
"1257",2021-10-31,"de","ulez",1
"1258",2021-10-31,"en","insect",3
"1259",2021-10-31,"en","ulez",6
"1260",2021-10-31,"fr","climate_lockdown",3
"1261",2021-10-31,"it","climate_lockdown",1
"1262",2021-11-01,"de","climate_lockdown",2
"1263",2021-11-01,"en","insect",3
"1264",2021-11-01,"it","climate_lockdown",1
"1265",2021-11-01,"nl","insect",1
"1266",2021-11-02,"de","climate_lockdown",1
"1267",2021-11-02,"de","insect",2
"1268",2021-11-02,"en","climate_lockdown",2
"1269",2021-11-02,"en","insect",2
"1270",2021-11-02,"en","ulez",1
"1271",2021-11-02,"fr","climate_lockdown",1
