"","X","date","detected_language","topic","n"
"5220",5296,2023-04-18,"German","Insect Food",4
"5221",5297,2023-04-18,"German","ULEZ",2
"5222",5298,2023-04-18,"English","Fifteen Minute Cities",10
"5223",5299,2023-04-18,"English","Insect Food",2
"5224",5300,2023-04-18,"English","ULEZ",15
"5225",5301,2023-04-18,"French","ULEZ",1
"5226",5302,2023-04-18,"Italian","Climate Lockdown",1
"5227",5303,2023-04-18,"Italian","Insect Food",3
"5228",5304,2023-04-18,"Italian","ULEZ",1
"5229",5305,2023-04-18,"Dutch","Insect Food",2
"5230",5306,2023-04-19,"German","Fifteen Minute Cities",3
"5231",5307,2023-04-19,"German","Insect Food",5
"5232",5308,2023-04-19,"English","Climate Lockdown",1
"5233",5309,2023-04-19,"English","Fifteen Minute Cities",9
"5234",5310,2023-04-19,"English","Insect Food",3
"5235",5311,2023-04-19,"English","ULEZ",17
"5236",5312,2023-04-19,"French","ULEZ",3
"5237",5313,2023-04-19,"Italian","Insect Food",3
"5238",5314,2023-04-19,"Italian","ULEZ",5
"5239",5315,2023-04-19,"Dutch","ULEZ",1
"5240",5316,2023-04-20,"German","Fifteen Minute Cities",2
"5241",5317,2023-04-20,"German","Insect Food",9
"5242",5318,2023-04-20,"English","Climate Lockdown",5
"5243",5319,2023-04-20,"English","Fifteen Minute Cities",9
"5244",5320,2023-04-20,"English","Insect Food",2
"5245",5321,2023-04-20,"English","ULEZ",6
"5246",5322,2023-04-20,"Italian","Fifteen Minute Cities",1
"5247",5323,2023-04-20,"Italian","Insect Food",3
"5248",5324,2023-04-20,"Italian","ULEZ",2
"5249",5325,2023-04-21,"German","Fifteen Minute Cities",4
"5250",5326,2023-04-21,"German","Insect Food",2
"5251",5327,2023-04-21,"English","Fifteen Minute Cities",4
"5252",5328,2023-04-21,"English","Insect Food",1
"5253",5329,2023-04-21,"English","ULEZ",3
"5254",5330,2023-04-21,"French","Fifteen Minute Cities",1
"5255",5331,2023-04-21,"Italian","Insect Food",2
"5256",5332,2023-04-21,"Italian","ULEZ",3
"5257",5333,2023-04-21,"Dutch","Fifteen Minute Cities",1
"5258",5334,2023-04-21,"Dutch","ULEZ",1
"5259",5335,2023-04-22,"German","Climate Lockdown",1
"5260",5336,2023-04-22,"German","Fifteen Minute Cities",6
"5261",5337,2023-04-22,"German","Insect Food",5
"5262",5338,2023-04-22,"English","Fifteen Minute Cities",8
"5263",5339,2023-04-22,"English","Insect Food",1
"5264",5340,2023-04-22,"English","ULEZ",3
"5265",5341,2023-04-22,"French","Insect Food",1
"5266",5342,2023-04-22,"French","ULEZ",1
"5267",5343,2023-04-22,"Italian","Fifteen Minute Cities",1
"5268",5344,2023-04-22,"Italian","Insect Food",5
"5269",5345,2023-04-22,"Italian","ULEZ",1
"5270",5346,2023-04-22,"Dutch","Insect Food",1
"5271",5347,2023-04-22,"Dutch","ULEZ",1
"5272",5348,2023-04-23,"German","Fifteen Minute Cities",13
"5273",5349,2023-04-23,"German","Insect Food",5
"5274",5350,2023-04-23,"German","ULEZ",1
"5275",5351,2023-04-23,"English","Fifteen Minute Cities",7
"5276",5352,2023-04-23,"English","Insect Food",1
"5277",5353,2023-04-23,"English","ULEZ",5
"5278",5354,2023-04-23,"Italian","Insect Food",8
"5279",5355,2023-04-23,"Italian","ULEZ",1
"5280",5356,2023-04-23,"Dutch","Fifteen Minute Cities",2
"5281",5357,2023-04-23,"Dutch","Insect Food",1
"5282",5358,2023-04-24,"German","Fifteen Minute Cities",4
"5283",5359,2023-04-24,"German","ULEZ",4
"5284",5360,2023-04-24,"English","Fifteen Minute Cities",8
"5285",5361,2023-04-24,"English","Insect Food",3
"5286",5362,2023-04-24,"English","ULEZ",13
"5287",5363,2023-04-24,"Italian","Fifteen Minute Cities",3
"5288",5364,2023-04-24,"Italian","Insect Food",3
"5289",5365,2023-04-24,"Italian","ULEZ",2
"5290",5366,2023-04-24,"Dutch","Climate Lockdown",1
"5291",5367,2023-04-25,"German","Fifteen Minute Cities",1
"5292",5368,2023-04-25,"German","Insect Food",4
"5293",5369,2023-04-25,"German","ULEZ",2
"5294",5370,2023-04-25,"English","Fifteen Minute Cities",5
"5295",5371,2023-04-25,"English","Insect Food",3
"5296",5372,2023-04-25,"English","ULEZ",5
"5297",5373,2023-04-25,"French","Fifteen Minute Cities",1
"5298",5374,2023-04-25,"Italian","Climate Lockdown",2
"5299",5375,2023-04-25,"Italian","Fifteen Minute Cities",1
"5300",5376,2023-04-25,"Italian","Insect Food",2
"5301",5377,2023-04-25,"Italian","ULEZ",1
"5302",5378,2023-04-25,"Dutch","Insect Food",2
"5303",5379,2023-04-26,"German","Climate Lockdown",1
"5304",5380,2023-04-26,"German","Fifteen Minute Cities",4
"5305",5381,2023-04-26,"German","Insect Food",1
"5306",5382,2023-04-26,"German","ULEZ",2
"5307",5383,2023-04-26,"English","Climate Lockdown",2
"5308",5384,2023-04-26,"English","Fifteen Minute Cities",9
"5309",5385,2023-04-26,"English","Insect Food",3
"5310",5386,2023-04-26,"English","ULEZ",9
"5311",5387,2023-04-26,"Italian","Climate Lockdown",2
"5312",5388,2023-04-26,"Italian","Fifteen Minute Cities",1
"5313",5389,2023-04-26,"Italian","Insect Food",2
"5314",5390,2023-04-26,"Italian","ULEZ",3
"5315",5391,2023-04-26,"Dutch","Insect Food",1
"5316",5392,2023-04-27,"German","Climate Lockdown",6
"5317",5393,2023-04-27,"German","Fifteen Minute Cities",6
"5318",5394,2023-04-27,"German","Insect Food",3
"5319",5395,2023-04-27,"German","ULEZ",1
"5320",5396,2023-04-27,"English","Fifteen Minute Cities",7
"5321",5397,2023-04-27,"English","Insect Food",6
"5322",5398,2023-04-27,"English","ULEZ",6
"5323",5399,2023-04-27,"French","Fifteen Minute Cities",1
"5324",5400,2023-04-27,"Italian","Insect Food",3
"5325",5401,2023-04-27,"Italian","ULEZ",2
"5326",5402,2023-04-27,"Dutch","Climate Lockdown",2
"5327",5403,2023-04-27,"Dutch","Fifteen Minute Cities",4
"5328",5404,2023-04-28,"German","Climate Lockdown",1
"5329",5405,2023-04-28,"German","Fifteen Minute Cities",1
"5330",5406,2023-04-28,"German","Insect Food",8
"5331",5407,2023-04-28,"German","ULEZ",2
"5332",5408,2023-04-28,"English","Climate Lockdown",5
"5333",5409,2023-04-28,"English","Fifteen Minute Cities",11
"5334",5410,2023-04-28,"English","Insect Food",5
"5335",5411,2023-04-28,"English","ULEZ",1
"5336",5412,2023-04-28,"French","Climate Lockdown",1
"5337",5413,2023-04-28,"French","Fifteen Minute Cities",2
"5338",5414,2023-04-28,"Italian","Fifteen Minute Cities",5
"5339",5415,2023-04-28,"Italian","Insect Food",5
"5340",5416,2023-04-28,"Italian","ULEZ",1
"5341",5417,2023-04-28,"Dutch","Insect Food",1
"5342",5418,2023-04-29,"German","Fifteen Minute Cities",6
"5343",5419,2023-04-29,"German","Insect Food",3
"5344",5420,2023-04-29,"German","ULEZ",1
"5345",5421,2023-04-29,"English","Climate Lockdown",2
"5346",5422,2023-04-29,"English","Fifteen Minute Cities",10
"5347",5423,2023-04-29,"English","ULEZ",11
"5348",5424,2023-04-29,"French","Climate Lockdown",1
"5349",5425,2023-04-29,"French","Fifteen Minute Cities",1
"5350",5426,2023-04-29,"Italian","Climate Lockdown",1
"5351",5427,2023-04-29,"Italian","Fifteen Minute Cities",4
"5352",5428,2023-04-29,"Italian","Insect Food",3
"5353",5429,2023-04-29,"Italian","ULEZ",1
"5354",5430,2023-04-30,"German","Climate Lockdown",3
"5355",5431,2023-04-30,"German","Fifteen Minute Cities",7
"5356",5432,2023-04-30,"German","Insect Food",1
"5357",5433,2023-04-30,"German","ULEZ",6
"5358",5434,2023-04-30,"English","Climate Lockdown",3
"5359",5435,2023-04-30,"English","Fifteen Minute Cities",14
"5360",5436,2023-04-30,"English","Insect Food",1
"5361",5437,2023-04-30,"English","ULEZ",20
"5362",5438,2023-04-30,"French","Climate Lockdown",3
"5363",5439,2023-04-30,"French","Fifteen Minute Cities",3
"5364",5440,2023-04-30,"French","ULEZ",2
"5365",5441,2023-04-30,"Italian","Climate Lockdown",1
"5366",5442,2023-04-30,"Italian","Fifteen Minute Cities",3
"5367",5443,2023-04-30,"Italian","Insect Food",7
"5368",5444,2023-04-30,"Italian","ULEZ",2
"5369",5445,2023-04-30,"Dutch","Fifteen Minute Cities",1
"5370",5446,2023-04-30,"Dutch","ULEZ",1
"5371",5447,2023-05-01,"German","Climate Lockdown",4
"5372",5448,2023-05-01,"German","Fifteen Minute Cities",6
"5373",5449,2023-05-01,"German","Insect Food",1
"5374",5450,2023-05-01,"German","ULEZ",1
"5375",5451,2023-05-01,"English","Climate Lockdown",1
"5376",5452,2023-05-01,"English","Fifteen Minute Cities",23
"5377",5453,2023-05-01,"English","ULEZ",7
"5378",5454,2023-05-01,"French","Climate Lockdown",2
"5379",5455,2023-05-01,"Italian","Fifteen Minute Cities",1
"5380",5456,2023-05-01,"Italian","Insect Food",1
"5381",5457,2023-05-01,"Italian","ULEZ",1
"5382",5458,2023-05-01,"Dutch","Fifteen Minute Cities",1
"5383",5459,2023-05-02,"German","Climate Lockdown",1
"5384",5460,2023-05-02,"German","Fifteen Minute Cities",4
"5385",5461,2023-05-02,"German","Insect Food",4
"5386",5462,2023-05-02,"English","Climate Lockdown",1
"5387",5463,2023-05-02,"English","Fifteen Minute Cities",8
"5388",5464,2023-05-02,"English","Insect Food",2
"5389",5465,2023-05-02,"English","ULEZ",2
"5390",5466,2023-05-02,"French","Fifteen Minute Cities",1
"5391",5467,2023-05-02,"French","ULEZ",1
"5392",5468,2023-05-02,"Italian","Fifteen Minute Cities",11
"5393",5469,2023-05-02,"Italian","ULEZ",1
"5394",5470,2023-05-02,"Dutch","Fifteen Minute Cities",3
"5395",5471,2023-05-03,"German","Climate Lockdown",1
"5396",5472,2023-05-03,"German","Fifteen Minute Cities",5
"5397",5473,2023-05-03,"German","Insect Food",6
"5398",5474,2023-05-03,"English","Fifteen Minute Cities",11
"5399",5475,2023-05-03,"English","Insect Food",5
"5400",5476,2023-05-03,"English","ULEZ",8
"5401",5477,2023-05-03,"French","Climate Lockdown",2
"5402",5478,2023-05-03,"French","Fifteen Minute Cities",2
"5403",5479,2023-05-03,"French","ULEZ",1
"5404",5480,2023-05-03,"Italian","Fifteen Minute Cities",1
"5405",5481,2023-05-03,"Italian","Insect Food",1
"5406",5482,2023-05-03,"Dutch","Fifteen Minute Cities",1
"5407",5483,2023-05-03,"Dutch","ULEZ",1
"5408",5484,2023-05-04,"German","Climate Lockdown",1
"5409",5485,2023-05-04,"German","Fifteen Minute Cities",12
"5410",5486,2023-05-04,"German","ULEZ",1
"5411",5487,2023-05-04,"English","Fifteen Minute Cities",7
"5412",5488,2023-05-04,"English","Insect Food",1
"5413",5489,2023-05-04,"French","Fifteen Minute Cities",1
"5414",5490,2023-05-04,"Italian","Climate Lockdown",1
"5415",5491,2023-05-04,"Italian","Fifteen Minute Cities",4
"5416",5492,2023-05-04,"Italian","Insect Food",1
"5417",5493,2023-05-04,"Italian","ULEZ",9
"5418",5494,2023-05-05,"German","Climate Lockdown",4
"5419",5495,2023-05-05,"German","Fifteen Minute Cities",5
"5420",5496,2023-05-05,"German","Insect Food",2
"5421",5497,2023-05-05,"English","Fifteen Minute Cities",10
"5422",5498,2023-05-05,"English","Insect Food",3
"5423",5499,2023-05-05,"English","ULEZ",2
"5424",5500,2023-05-05,"Italian","Insect Food",2
"5425",5501,2023-05-05,"Italian","ULEZ",8
"5426",5502,2023-05-05,"Dutch","Insect Food",2
"5427",5503,2023-05-06,"German","Climate Lockdown",2
"5428",5504,2023-05-06,"German","Fifteen Minute Cities",4
"5429",5505,2023-05-06,"German","Insect Food",1
"5430",5506,2023-05-06,"German","ULEZ",1
"5431",5507,2023-05-06,"English","Fifteen Minute Cities",3
"5432",5508,2023-05-06,"English","Insect Food",7
"5433",5509,2023-05-06,"English","ULEZ",1
"5434",5510,2023-05-06,"French","ULEZ",1
"5435",5511,2023-05-06,"Italian","Fifteen Minute Cities",15
"5436",5512,2023-05-06,"Italian","Insect Food",1
"5437",5513,2023-05-06,"Italian","ULEZ",7
"5438",5514,2023-05-06,"Dutch","Fifteen Minute Cities",1
"5439",5515,2023-05-07,"German","Climate Lockdown",4
"5440",5516,2023-05-07,"German","Fifteen Minute Cities",12
"5441",5517,2023-05-07,"German","Insect Food",3
"5442",5518,2023-05-07,"German","ULEZ",8
"5443",5519,2023-05-07,"English","Fifteen Minute Cities",8
"5444",5520,2023-05-07,"English","Insect Food",2
"5445",5521,2023-05-07,"Italian","Fifteen Minute Cities",7
"5446",5522,2023-05-07,"Italian","ULEZ",3
"5447",5523,2023-05-07,"Dutch","Fifteen Minute Cities",3
"5448",5524,2023-05-08,"German","Fifteen Minute Cities",16
"5449",5525,2023-05-08,"German","ULEZ",13
"5450",5526,2023-05-08,"English","Fifteen Minute Cities",7
"5451",5527,2023-05-08,"English","Insect Food",2
"5452",5528,2023-05-08,"English","ULEZ",5
"5453",5529,2023-05-08,"French","Climate Lockdown",2
"5454",5530,2023-05-08,"French","Fifteen Minute Cities",8
"5455",5531,2023-05-08,"French","Insect Food",1
"5456",5532,2023-05-08,"Italian","Fifteen Minute Cities",4
"5457",5533,2023-05-08,"Italian","ULEZ",6
"5458",5534,2023-05-08,"Dutch","Fifteen Minute Cities",1
"5459",5535,2023-05-09,"German","Fifteen Minute Cities",6
"5460",5536,2023-05-09,"German","Insect Food",6
"5461",5537,2023-05-09,"German","ULEZ",3
"5462",5538,2023-05-09,"English","Climate Lockdown",1
"5463",5539,2023-05-09,"English","Fifteen Minute Cities",5
"5464",5540,2023-05-09,"English","ULEZ",7
"5465",5541,2023-05-09,"French","Fifteen Minute Cities",2
"5466",5542,2023-05-09,"Italian","Fifteen Minute Cities",10
"5467",5543,2023-05-09,"Italian","Insect Food",10
"5468",5544,2023-05-09,"Italian","ULEZ",13
"5469",5545,2023-05-10,"German","Fifteen Minute Cities",2
"5470",5546,2023-05-10,"German","Insect Food",13
"5471",5547,2023-05-10,"English","Fifteen Minute Cities",8
"5472",5548,2023-05-10,"English","Insect Food",1
"5473",5549,2023-05-10,"English","ULEZ",5
"5474",5550,2023-05-10,"French","Fifteen Minute Cities",1
"5475",5551,2023-05-10,"Italian","Fifteen Minute Cities",7
"5476",5552,2023-05-10,"Italian","ULEZ",3
"5477",5553,2023-05-11,"German","Climate Lockdown",3
"5478",5554,2023-05-11,"German","Fifteen Minute Cities",5
"5479",5555,2023-05-11,"German","Insect Food",21
"5480",5556,2023-05-11,"German","ULEZ",3
"5481",5557,2023-05-11,"English","Climate Lockdown",1
"5482",5558,2023-05-11,"English","Fifteen Minute Cities",6
"5483",5559,2023-05-11,"English","Insect Food",8
"5484",5560,2023-05-11,"English","ULEZ",4
"5485",5561,2023-05-11,"French","Fifteen Minute Cities",1
"5486",5562,2023-05-11,"Italian","Climate Lockdown",2
"5487",5563,2023-05-11,"Italian","Fifteen Minute Cities",13
"5488",5564,2023-05-11,"Italian","Insect Food",5
"5489",5565,2023-05-11,"Italian","ULEZ",17
"5490",5566,2023-05-11,"Dutch","Climate Lockdown",3
"5491",5567,2023-05-11,"Dutch","Insect Food",1
"5492",5568,2023-05-12,"German","Fifteen Minute Cities",8
"5493",5569,2023-05-12,"German","Insect Food",14
"5494",5570,2023-05-12,"German","ULEZ",6
"5495",5571,2023-05-12,"English","Fifteen Minute Cities",5
"5496",5572,2023-05-12,"English","Insect Food",14
"5497",5573,2023-05-12,"English","ULEZ",4
"5498",5574,2023-05-12,"French","Climate Lockdown",4
"5499",5575,2023-05-12,"French","Fifteen Minute Cities",4
"5500",5576,2023-05-12,"French","Insect Food",1
"5501",5577,2023-05-12,"Italian","Fifteen Minute Cities",2
"5502",5578,2023-05-12,"Italian","Insect Food",4
"5503",5579,2023-05-12,"Italian","ULEZ",11
"5504",5580,2023-05-12,"Dutch","Insect Food",2
"5505",5581,2023-05-13,"German","Fifteen Minute Cities",2
"5506",5582,2023-05-13,"German","Insect Food",5
"5507",5583,2023-05-13,"German","ULEZ",8
"5508",5584,2023-05-13,"English","Fifteen Minute Cities",4
"5509",5585,2023-05-13,"English","Insect Food",13
"5510",5586,2023-05-13,"English","ULEZ",4
"5511",5587,2023-05-13,"French","Fifteen Minute Cities",1
"5512",5588,2023-05-13,"French","Insect Food",1
"5513",5589,2023-05-13,"Italian","Insect Food",1
"5514",5590,2023-05-13,"Italian","ULEZ",15
"5515",5591,2023-05-14,"German","Climate Lockdown",1
"5516",5592,2023-05-14,"German","Fifteen Minute Cities",4
"5517",5593,2023-05-14,"German","Insect Food",3
"5518",5594,2023-05-14,"German","ULEZ",4
"5519",5595,2023-05-14,"English","Fifteen Minute Cities",12
"5520",5596,2023-05-14,"English","Insect Food",6
"5521",5597,2023-05-14,"English","ULEZ",2
"5522",5598,2023-05-14,"French","Fifteen Minute Cities",1
"5523",5599,2023-05-14,"French","Insect Food",1
"5524",5600,2023-05-14,"French","ULEZ",1
"5525",5601,2023-05-14,"Italian","Fifteen Minute Cities",1
"5526",5602,2023-05-14,"Italian","ULEZ",7
"5527",5603,2023-05-14,"Dutch","Insect Food",2
"5528",5604,2023-05-15,"German","Fifteen Minute Cities",1
"5529",5605,2023-05-15,"German","Insect Food",5
"5530",5606,2023-05-15,"German","ULEZ",5
"5531",5607,2023-05-15,"English","Fifteen Minute Cities",5
"5532",5608,2023-05-15,"English","Insect Food",10
"5533",5609,2023-05-15,"English","ULEZ",4
"5534",5610,2023-05-15,"French","ULEZ",1
"5535",5611,2023-05-15,"Italian","Climate Lockdown",1
"5536",5612,2023-05-15,"Italian","Fifteen Minute Cities",4
"5537",5613,2023-05-15,"Italian","Insect Food",1
"5538",5614,2023-05-15,"Italian","ULEZ",4
"5539",5615,2023-05-15,"Dutch","Fifteen Minute Cities",2
"5540",5616,2023-05-16,"German","Fifteen Minute Cities",3
"5541",5617,2023-05-16,"German","Insect Food",5
"5542",5618,2023-05-16,"German","ULEZ",2
"5543",5619,2023-05-16,"English","Fifteen Minute Cities",5
"5544",5620,2023-05-16,"English","Insect Food",3
"5545",5621,2023-05-16,"English","ULEZ",3
"5546",5622,2023-05-16,"French","Climate Lockdown",1
"5547",5623,2023-05-16,"French","Fifteen Minute Cities",1
"5548",5624,2023-05-16,"Italian","Climate Lockdown",1
"5549",5625,2023-05-16,"Italian","Fifteen Minute Cities",6
"5550",5626,2023-05-16,"Italian","Insect Food",6
"5551",5627,2023-05-16,"Italian","ULEZ",8
"5552",5628,2023-05-16,"Dutch","Insect Food",1
"5553",5629,2023-05-17,"German","Fifteen Minute Cities",3
"5554",5630,2023-05-17,"German","Insect Food",4
"5555",5631,2023-05-17,"German","ULEZ",5
"5556",5632,2023-05-17,"English","Climate Lockdown",1
"5557",5633,2023-05-17,"English","Fifteen Minute Cities",5
"5558",5634,2023-05-17,"English","Insect Food",3
"5559",5635,2023-05-17,"English","ULEZ",1
"5560",5636,2023-05-17,"French","Climate Lockdown",1
"5561",5637,2023-05-17,"French","Fifteen Minute Cities",1
"5562",5638,2023-05-17,"French","ULEZ",1
"5563",5639,2023-05-17,"Italian","Climate Lockdown",1
"5564",5640,2023-05-17,"Italian","Fifteen Minute Cities",1
"5565",5641,2023-05-17,"Italian","Insect Food",3
"5566",5642,2023-05-17,"Italian","ULEZ",3
"5567",5643,2023-05-17,"Dutch","Fifteen Minute Cities",3
"5568",5644,2023-05-17,"Dutch","ULEZ",1
"5569",5645,2023-05-18,"German","Climate Lockdown",5
"5570",5646,2023-05-18,"German","Fifteen Minute Cities",3
"5571",5647,2023-05-18,"German","Insect Food",4
"5572",5648,2023-05-18,"German","ULEZ",1
"5573",5649,2023-05-18,"English","Fifteen Minute Cities",6
"5574",5650,2023-05-18,"English","Insect Food",1
"5575",5651,2023-05-18,"English","ULEZ",6
"5576",5652,2023-05-18,"Italian","Fifteen Minute Cities",1
"5577",5653,2023-05-18,"Italian","Insect Food",10
"5578",5654,2023-05-18,"Italian","ULEZ",4
"5579",5655,2023-05-18,"Dutch","ULEZ",2
"5580",5656,2023-05-19,"German","Climate Lockdown",1
"5581",5657,2023-05-19,"German","Fifteen Minute Cities",2
"5582",5658,2023-05-19,"German","Insect Food",4
"5583",5659,2023-05-19,"German","ULEZ",4
"5584",5660,2023-05-19,"English","Fifteen Minute Cities",3
"5585",5661,2023-05-19,"English","Insect Food",1
"5586",5662,2023-05-19,"English","ULEZ",4
"5587",5663,2023-05-19,"French","ULEZ",1
"5588",5664,2023-05-19,"Italian","Climate Lockdown",2
"5589",5665,2023-05-19,"Italian","Fifteen Minute Cities",3
"5590",5666,2023-05-19,"Italian","Insect Food",4
"5591",5667,2023-05-19,"Italian","ULEZ",10
"5592",5668,2023-05-19,"Dutch","Fifteen Minute Cities",2
"5593",5669,2023-05-20,"German","Fifteen Minute Cities",4
"5594",5670,2023-05-20,"German","ULEZ",3
"5595",5671,2023-05-20,"English","Fifteen Minute Cities",13
"5596",5672,2023-05-20,"English","Insect Food",1
"5597",5673,2023-05-20,"English","ULEZ",4
"5598",5674,2023-05-20,"French","Fifteen Minute Cities",4
"5599",5675,2023-05-20,"French","ULEZ",2
"5600",5676,2023-05-20,"Italian","Fifteen Minute Cities",5
"5601",5677,2023-05-20,"Italian","Insect Food",1
"5602",5678,2023-05-20,"Italian","ULEZ",4
"5603",5679,2023-05-20,"Dutch","Climate Lockdown",1
"5604",5680,2023-05-20,"Dutch","Fifteen Minute Cities",1
"5605",5681,2023-05-21,"German","Climate Lockdown",5
"5606",5682,2023-05-21,"German","Fifteen Minute Cities",3
"5607",5683,2023-05-21,"German","Insect Food",3
"5608",5684,2023-05-21,"English","Fifteen Minute Cities",6
"5609",5685,2023-05-21,"English","Insect Food",2
"5610",5686,2023-05-21,"French","Fifteen Minute Cities",1
"5611",5687,2023-05-21,"French","Insect Food",1
"5612",5688,2023-05-21,"French","ULEZ",1
"5613",5689,2023-05-21,"Italian","Climate Lockdown",1
"5614",5690,2023-05-21,"Italian","Fifteen Minute Cities",3
